reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,scraped_at,content_length
933d68e6-ac09-4f81-8f8e-2dc007604faf,Gabriel Coca,https://play-lh.googleusercontent.com/a/ACg8ocL4hvU4DI8LIm4SCDd4egYdTear0HKW8F5lz07f9O3SokqZRQ=mo,Sigo sin poder registrarme me dice q está en proceso y nada,1,0,1.1.2,2025-02-28 15:56:38,,,1.1.2,com.walletapp.mobile,2025-09-28 21:05:50.892328,59
67bbe955-94de-4f5c-a2e3-587524938dab,Adelaida Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocL8KM4SYY9k1payPEHO6HXYox_gM2dC-xtfnzILsx8tfZg-jQ=mo,"No pude llenar los datos de verificación, me salía que los datos eran erróneos",1,1,,2025-02-28 15:55:31,,,,com.walletapp.mobile,2025-09-28 21:05:50.892328,78
28ac56b6-3514-4d1a-90fb-1f61de45e762,Gonzalo Erick Jr Hinostroza Padilla,https://play-lh.googleusercontent.com/a-/ALV-UjUwLXxgcUz-XEN6wlwOI0s2n-NPJLgc3fs4SYd7oKN6MIk3OHk,La aplicación está mejorando,5,0,1.1.2,2025-02-16 22:00:01,,,1.1.2,com.walletapp.mobile,2025-09-28 21:05:50.892328,28
a6d43d9a-87cc-46b1-a708-dfe5975167cf,Orlando cesar Teran quevedo,https://play-lh.googleusercontent.com/a-/ALV-UjVLfWIpTC61vNXKc4QcJ9BqN6QtsKnQnnlLMyt4oxWkuZrX88rc,Excelente muy rápida,5,0,1.1.2,2025-02-11 13:41:50,,,1.1.2,com.walletapp.mobile,2025-09-28 21:05:50.892328,20
ca9724d4-7ead-4846-8e2f-c90afbb25d98,Sebástian Lopez,https://play-lh.googleusercontent.com/a-/ALV-UjUhhVD537vz2iqzkactjEgxiOKFqw2-y8wFZBNXKM5ZerBHnLva,No puedo registrarme :c,1,1,1.1.2,2025-02-11 07:36:19,,,1.1.2,com.walletapp.mobile,2025-09-28 21:05:50.892328,23
8adb3a0a-1489-4c15-9473-288e882d189b,GONZALO MARCELO TEJEDA CAMACHO,https://play-lh.googleusercontent.com/a-/ALV-UjUWWv9lSLi_JfTMxCY0inMcYZFZP3Y7JtztJ8M-In-HxvBMp41j,"Háganlo superapp que puedas comprar lo que quieras desde la app, y se pueda pagar más servicios",5,3,1.1.1,2025-02-10 18:02:42,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,95
b00cb0d7-0837-4ff1-bb1d-617dcc42bd3c,Daniel Castillo,https://play-lh.googleusercontent.com/a-/ALV-UjV7DtiUh3vBrJifiCEcPS27WkJWJXL0L0gqwvNM8GqLn6eHqlXl,"Quisiera poder utilizar la aplicación, enserio que si, pero lamentablemente no se puede, la aplicación no me deja registrarme. Indica que no puedo afiliarme a Bille.",1,0,1.1.1,2025-02-05 20:07:06,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,165
885aaa81-ef3e-4c2e-b58d-73bd42717643,Reinaldo Molina,https://play-lh.googleusercontent.com/a-/ALV-UjWvBga2ELAiAy2_2ad6Nqqn33D0tzRP7IDrYM3S-3Qls_HC6aM,Me robaron el móvil y ahora que quiero habilitarla en uno nuevo no me lo permite y por parte del banco al parecer ni ellos la pueden habilitar... 20 días y aún no pasa nada...,1,3,1.1.1,2025-01-29 16:41:27,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,175
de0c4fa7-4489-403a-9ef3-3720bc67b17b,OMAR G.,https://play-lh.googleusercontent.com/a/ACg8ocIFoTIJZNaNANM3dqT8wqHm53Kyuf4KMFINYvzj5aiI8nJyMQ=mo,NO DEJA GENERAR QR YA COMPLETE TODA MI INFORMACION Y DICE ERROR DE CONEXIÓN CON EL SERVIDOR INTENTE MAS 20 VECES,1,0,1.1.1,2025-01-20 13:37:22,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,112
0bb6a796-35e7-4db2-8391-3e637c18d5d9,Eduardo Medrano,https://play-lh.googleusercontent.com/a-/ALV-UjXSPmqvwyR7nQfzi3YVWLAWisBnhx1C_7upW2C0Fl8CN_OsgYY,Muy pésima aplicación no permite registro queda en cargar la app y nunca ingresa mala,1,4,1.1.1,2025-01-14 19:36:42,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,85
186ad210-37ec-455b-a6b3-76ef2c7a33d9,juan cruz (HAPPY),https://play-lh.googleusercontent.com/a/ACg8ocK9wTYXneN6eeotIg2XSgqE_T8sFYdDYwrvvCU06vJU-9IU1Lk=mo,No me permite registrar,1,1,1.1.1,2025-01-01 11:20:39,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,23
47937628-9821-4558-aff1-e2a53f3612d8,Mario Luis,https://play-lh.googleusercontent.com/a-/ALV-UjWymFQ6ukIUzxOGq7mrSAFPX4Rzd7GLdTDVGxNcHHlm4ISljJc,"No sé puede ni entrar, la aplicación está colgada",1,2,1.1.1,2024-12-09 10:38:19,,,1.1.1,com.walletapp.mobile,2025-09-28 21:05:50.892328,49
799983e9-0fe4-4ef3-9110-a026dc05b69a,HENRRY VILLEGAS,https://play-lh.googleusercontent.com/a-/ALV-UjVvSCViKAVmo5k1XATOuzEl956-psthsRaCVs17XA8daihPoso,Super segura. Cambie de dispositivo y ahora nose como volver a ingresar. Necesito solucion,4,3,1.1.0,2024-12-06 23:46:07,,,1.1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,90
525fd885-0d89-4bc2-9f07-708e4f27529b,J. Antonio Balcazar Chacon,https://play-lh.googleusercontent.com/a-/ALV-UjUNSEustEgYiorBpAjRZ8MYdsrMXa-nGEvzx6G9QI105niAfGp6,"Tiene fallas, genera el Qr para cobrar pero no acepta los pagos o transferencias que quiero recibir",2,0,1.0,2024-11-30 15:12:03,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,99
a93cb207-4955-4195-b298-466cd7e5d6e6,Joel Freddy Poca Terrazas,https://play-lh.googleusercontent.com/a-/ALV-UjWDjZS5ewkOrMG3fpVgQF27H4Y0Fc5jPu8GlMHpmwFmK_RwLsft,Excelente,5,0,1.0,2024-10-26 08:09:34,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,9
3e93db19-5bc2-4af0-94e8-47ccaa66ecf0,DEMETRIO CONDORI HUANCO,https://play-lh.googleusercontent.com/a-/ALV-UjXcal6ihmMbnbdNjDN4Z4Vy0A-cPFzdXJNzkaoQT6AE1FO6-wJn,Todo está bien antes de la actualización pero ahora hay problemas,3,2,1.0,2024-10-08 23:47:52,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,65
57933c64-334e-4a7c-92b4-f94649a8da68,Heber Calizaya Ramirez,https://play-lh.googleusercontent.com/a-/ALV-UjVYH4I3hBK0hbka62oM80kepDkI9xVihNxm6KgW2KBixfdiLdVT,No me deja registrarme a ese APK por qué está fallando si me podría ayudarme,1,1,1.0,2024-09-23 11:20:23,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,76
c3980f4d-9b82-44d6-9757-cb5e89bb9318,jamil nieto fernandez,https://play-lh.googleusercontent.com/a-/ALV-UjV5tf0NbTQAcDejcxlwqiD9W3kTFk-jsuVG6gjNQe4mtFGOPA8,Soy uno de los primeros :'),4,1,1.0,2024-09-22 18:01:06,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,27
d9fc4193-05e9-4941-9885-8f18b9f9e67a,Loreto Yuco,https://play-lh.googleusercontent.com/a/ACg8ocJbBYR7qve3ZgMsp4ZfRFaDn8iJ7SYdTaJK-O49gCGvom7rHQ=mo,"la acabo de probar, excelente aplicación...te da a detalle a quien le enviaste dinero y está para incluso volver a reenviar los comprobantes..sólo falta saber si están habilitados los cajeros para cargar la billetera y para retiro de dinero.",5,5,1.0,2024-09-10 19:28:04,,,1.0,com.walletapp.mobile,2025-09-28 21:05:50.892328,241
741899f1-f9dc-4085-9d9c-b5eae6bc93df,Melissa Alcalá,https://play-lh.googleusercontent.com/a-/ALV-UjUhgo4myBzqCvU0Q4xo7gWiOj_aPhyL8h3Yv67kLO9H6x9I3-4,la mejor app... me encanto.. es fácil de usar intuitiva super rapida,5,4,,2024-09-08 22:41:08,,,,com.walletapp.mobile,2025-09-28 21:05:50.892328,68
5ea5f61c-b7e5-4cab-9235-33ee146f01f6,D brayan X,https://play-lh.googleusercontent.com/a-/ALV-UjULCoEYFiGIKCZVT1ebPrtTBbx-Z-pZr4fUWxAHFzgT2DbswvCy,Esta app es solo para la paz ???,3,0,,2024-09-05 10:38:56,,,,com.walletapp.mobile,2025-09-28 21:05:50.892328,32
